lat,lon,effort_kwh,haul_count
72.0,15.15,37893.333333333336,1
73.45,16.35,37893.333333333336,1
75.6,20.6,37893.200000000004,5
72.1,23.4,37892.9,2
68.65,6.9,37888.55,2
60.25,-3.5,37872.1,2
72.8,25.7,37871.066666666666,2
73.6,31.05,37866.66666666667,1
60.2,3.65,37866.66666666667,6
73.5,34.05,37866.66666666667,1
64.95,10.45,37866.666666666664,2
61.45,0.15,37861.0,4
58.8,-0.35,37858.583333333336,4
65.8,2.2,37858.0,3
63.15,6.25,37857.46666666667,5
61.45,-1.0,37853.33333333333,2
63.75,6.0,37843.666666666664,2
72.2,31.9,37842.200000000004,1
72.5,14.65,37842.0,1
73.35,32.6,37838.333333333336,1
75.55,32.9,37836.3,3
74.95,31.6,37831.66666666667,2
61.05,1.85,37830.0,2
74.7,17.05,37827.23333333334,2
59.85,3.65,37802.0,4
74.2,34.85,37800.333333333336,1
74.45,22.75,37800.333333333336,1
77.0,28.25,37800.333333333336,1
77.4,30.75,37800.333333333336,1
73.15,34.35,37800.333333333336,1
73.25,17.0,37800.333333333336,1
76.7,32.05,37800.0,1
62.5,5.65,37798.63333333333,8
73.6,17.9,37796.666666666664,1
67.8,11.8,37790.0,2
69.95,17.85,37785.3,6
56.6,4.35,37785.11666666667,1
58.0,7.1,37785.0,4
73.0,30.55,37780.0,2
64.95,8.75,37776.2,4
60.4,-2.4,37769.5,4
76.9,29.2,37765.0,2
75.05,18.3,37763.33333333333,2
74.85,16.65,37761.63333333333,2
71.5,28.15,37759.65,2
67.9,13.25,37759.166666666664,6
72.9,27.0,37750.03333333333,3
58.45,1.6,37750.0,1
63.05,5.75,37745.1,3
57.15,6.55,37744.33333333333,2
71.85,24.05,37741.71666666666,2
67.85,13.85,37741.666666666664,1
66.65,1.75,37740.0,4
75.95,28.55,37740.0,1
63.25,5.25,37733.333333333336,5
74.25,33.7,37733.333333333336,1
71.15,25.9,37732.94999999999,30
73.65,34.05,37730.333333333336,2
70.1,17.55,37728.6,3
61.55,-1.15,37727.83333333333,5
76.7,28.9,37725.333333333336,2
63.35,7.15,37722.0,8
67.05,9.35,37720.666666666664,2
71.25,31.65,37719.73333333334,1
77.15,29.8,37716.66666666667,1
66.55,7.35,37714.5,1
73.45,17.0,37712.5,2
72.8,14.75,37710.4,1
73.0,29.7,37710.13333333333,3
75.95,17.55,37700.0,1
73.45,31.15,37700.0,1
73.45,16.3,37700.0,2
77.65,31.45,37700.0,1
68.25,4.25,37700.0,1
71.1,21.95,37700.0,2
77.05,28.65,37700.0,1
64.6,9.25,37700.0,1
73.85,29.8,37700.0,1
73.55,34.65,37695.0,1
71.65,22.3,37689.38333333333,1
63.2,6.95,37685.833333333336,5
75.6,19.15,37683.75,3
59.45,0.45,37676.833333333336,5
70.65,19.3,37675.666666666664,5
73.15,19.45,37675.166666666664,1
73.8,31.15,37675.166666666664,1
76.3,31.95,37675.166666666664,1
74.9,16.2,37671.66666666667,2
68.2,12.95,37669.66666666666,11
72.5,24.2,37668.51666666666,5
60.45,2.8,37668.25,7
69.65,17.8,37665.16666666667,22
78.4,12.3,37662.76666666666,1
73.05,35.0,37662.76666666666,1
59.0,2.55,37662.25,4
61.1,-2.05,37658.5,1
73.35,33.15,37658.5,1
73.15,17.85,37653.333333333336,1
70.95,32.65,37650.0,2
74.35,17.35,37650.0,2
73.25,31.3,37647.86666666667,2
73.4,33.6,37645.066666666666,1
77.25,27.65,37644.8,1
74.15,21.75,37644.8,1
60.7,2.2,37642.48333333333,3
73.9,22.8,37640.83333333333,3
75.5,19.3,37639.666666666664,2
75.65,33.55,37638.0,5
57.9,4.3,37633.88333333333,4
67.2,8.7,37629.166666666664,2
72.2,30.7,37627.5,1
70.5,15.6,37625.0,1
70.25,18.35,37623.166666666664,2
61.9,-0.45,37620.0,3
72.3,16.65,37613.8,2
74.95,26.7,37613.8,1
73.25,32.4,37603.333333333336,1
76.65,29.2,37602.0,2
60.4,0.25,37600.0,1
74.35,31.25,37600.0,1
63.55,2.65,37600.0,1
75.65,31.85,37590.0,1
65.9,9.5,37584.0,1
71.3,31.9,37570.0,3
72.7,24.45,37569.63333333333,2
73.6,19.0,37568.666666666664,2
71.9,23.9,37568.666666666664,1
72.35,26.55,37563.6,3
58.95,1.65,37561.299999999996,3
69.55,16.9,37558.63333333333,8
62.95,5.4,37556.4,6
60.15,-4.6,37554.0,2
57.95,9.6,37551.333333333336,2
77.95,31.6,37550.0,1
58.4,5.5,37548.66666666667,4
64.0,2.95,37548.0,1
71.45,17.35,37545.3,2
60.75,0.25,37536.0,1
74.8,16.3,37536.0,1
72.7,30.95,37536.0,1
58.15,3.95,37536.0,1
76.5,26.15,37536.0,1
75.3,17.1,37536.0,1
75.55,18.35,37531.3,2
59.2,0.4,37527.433333333334,4
75.5,15.05,37520.0,2
64.0,2.2,37519.0,2
59.95,3.5,37510.666666666664,5
73.7,32.6,37506.666666666664,1
59.85,2.25,37501.63333333333,9
66.2,10.95,37500.0,2
68.15,3.0,37500.0,1
70.65,16.85,37500.0,1
73.15,17.7,37500.0,1
65.05,10.8,37499.99999999999,4
65.15,10.3,37497.0,1
65.15,7.1,37497.0,1
72.2,27.2,37489.833333333336,2
73.75,33.15,37485.0,1
74.9,15.8,37485.0,1
73.45,32.4,37485.0,1
72.15,26.1,37484.600000000006,2
70.45,31.1,37481.28333333333,28
71.3,28.45,37470.0,2
70.45,18.2,37466.96666666667,6
67.4,9.35,37446.75,3
59.05,1.8,37444.0,3
60.1,-3.95,37440.0,1
66.25,6.3,37438.83333333333,5
57.7,1.0,37434.0,1
71.25,29.5,37434.0,1
69.85,17.15,37434.0,1
73.55,16.9,37434.0,1
58.85,-0.1,37425.5,2
71.8,25.35,37425.00000000001,3
74.85,16.05,37424.833333333336,1
75.6,31.85,37416.666666666664,1
75.15,17.45,37413.8,3
67.8,10.55,37411.1,6
70.7,18.4,37410.66666666667,2
70.0,18.2,37410.583333333336,18
77.0,24.05,37410.0,1
61.2,-2.1,37408.5,1
60.6,3.55,37405.183333333334,6
71.7,16.85,37400.0,3
76.25,24.15,37400.0,1
59.9,0.5,37399.583333333336,5
57.7,7.25,37393.0,3
71.85,17.1,37385.91666666667,2
65.55,8.25,37382.950000000004,1
58.3,0.95,37382.333333333336,2
71.95,27.95,37379.73333333334,3
72.15,26.5,37375.05,2
57.65,0.3,37375.0,1
76.3,30.15,37353.333333333336,1
75.55,31.2,37351.666666666664,1
75.9,17.7,37351.666666666664,1
75.05,19.15,37350.0,2
73.25,29.35,37348.549999999996,2
63.9,2.9,37342.83333333333,4
73.95,22.05,37342.5,1
75.15,18.25,37341.66666666667,3
69.9,21.15,37338.11666666666,20
73.9,34.45,37333.33333333333,1
71.5,25.2,37333.33333333333,1
76.3,29.55,37333.33333333333,1
73.45,31.9,37333.33333333333,1
71.9,24.3,37323.05,3
60.7,-3.1,37323.0,2
68.65,7.0,37313.333333333336,1
73.15,15.45,37313.333333333336,1
70.25,31.9,37311.666666666664,1
67.75,12.45,37311.416666666664,10
59.65,3.8,37306.433333333334,4
76.15,31.25,37300.0,1
62.2,-4.8,37291.1,2
74.3,17.35,37280.66666666667,4
63.25,1.65,37279.8,1
59.15,0.0,37278.65,4
70.3,18.25,37276.6,12
75.05,17.05,37275.0,2
70.1,17.75,37272.96666666667,3
71.8,31.15,37269.86666666667,1
74.8,19.65,37264.166666666664,3
61.15,-1.3,37256.26666666667,2
65.2,8.65,37255.95,3
59.6,0.75,37254.933333333334,2
74.55,24.65,37253.333333333336,2
57.65,7.5,37250.333333333336,3
71.4,19.75,37246.61666666666,2
57.4,7.15,37240.5,3
65.35,9.7,37236.0,1
59.9,2.25,37230.066666666666,3
61.7,0.1,37230.0,1
75.4,31.25,37230.0,1
73.1,18.55,37230.0,1
73.5,15.9,37230.0,1
73.7,32.7,37226.666666666664,1
67.3,9.2,37226.25,3
58.25,10.65,37225.833333333336,4
72.85,15.3,37225.666666666664,2
64.05,1.65,37222.3,4
74.55,25.0,37216.66666666667,1
73.95,32.8,37216.66666666667,1
74.35,17.15,37216.66666666667,1
74.05,29.7,37216.66666666667,1
74.55,24.5,37214.333333333336,2
72.65,14.65,37210.0,1
73.1,17.7,37209.6,1
60.0,2.6,37208.66666666667,16
74.9,19.9,37205.833333333336,5
71.9,27.65,37202.850000000006,2
71.15,31.85,37202.05,5
59.25,1.95,37194.0,2
66.05,8.0,37192.5,1
72.75,29.85,37182.58333333333,2
71.3,15.9,37180.73333333334,3
71.4,25.4,37179.0,2
71.2,23.2,37175.600000000006,1
71.25,23.05,37174.5,1
77.9,11.05,37168.63333333334,1
74.7,20.8,37167.6,6
70.25,31.75,37165.0,2
61.8,-0.85,37164.0,2
69.9,21.05,37161.833333333336,25
71.65,25.7,37160.0,2
65.7,2.4,37158.333333333336,2
74.8,20.1,37154.0,12
59.55,2.1,37150.46666666667,3
60.7,0.2,37146.09999999999,2
72.65,30.25,37144.8,1
72.45,30.8,37138.01666666666,1
69.6,16.7,37132.81666666667,10
69.4,16.75,37132.333333333336,4
68.2,12.0,37131.38333333334,4
61.25,1.1,37128.0,4
74.35,29.85,37128.0,1
57.9,1.95,37125.0,1
73.4,16.35,37120.0,1
58.9,2.8,37117.333333333336,2
72.2,21.15,37113.53333333333,1
71.85,32.05,37113.53333333333,1
72.7,33.4,37108.33333333333,1
72.4,18.25,37105.0,3
67.95,14.55,37100.0,1
75.9,32.75,37093.333333333336,1
70.7,21.5,37081.066666666666,2
63.6,2.75,37076.8,2
70.85,22.4,37069.26666666666,5
73.35,33.1,37065.0,1
57.9,4.0,37062.5,1
64.6,7.75,37062.0,1
58.1,8.25,37058.0,12
69.95,17.55,37056.61666666667,12
67.6,9.85,37050.26666666666,4
74.05,18.3,37050.0,1
72.6,18.0,37050.0,1
71.45,23.45,37049.13333333333,1
71.45,30.45,37046.666666666664,2
75.45,16.25,37046.16666666667,2
57.05,4.95,37045.01666666666,2
63.0,5.35,37043.5,3
67.75,12.55,37042.366666666676,10
64.05,2.35,37034.333333333336,3
64.0,0.2,37032.049999999996,4
77.6,11.3,37030.11666666667,4
60.45,0.6,37026.0,1
72.6,15.05,37026.0,1
62.1,-4.75,37025.700000000004,2
75.25,23.1,37023.333333333336,1
73.05,32.15,37023.333333333336,1
71.05,21.1,37023.333333333336,1
62.0,4.4,37021.683333333334,2
71.85,33.4,37021.5,2
58.7,10.4,37019.333333333336,4
67.0,12.35,37016.66666666667,3
70.75,17.75,37014.86666666667,3
72.95,30.05,37013.333333333336,1
58.3,3.25,37013.3,4
69.15,6.2,37011.6,1
66.6,11.65,37011.0,1
61.25,0.15,37007.5,5
70.75,18.35,37006.46666666667,2
59.05,1.95,37004.86666666667,3
76.1,30.0,37000.0,1
64.05,2.0,36996.666666666664,2
70.0,17.3,36995.03333333333,3
72.6,25.8,36991.35,4
70.85,31.8,36988.9,5
67.3,9.65,36987.916666666664,2
71.55,25.7,36987.76666666666,2
68.2,11.1,36986.11666666667,3
73.7,22.65,36985.65,1
70.7,18.55,36984.4,3
71.15,29.4,36978.0,2
61.65,1.8,36975.0,1
72.55,33.4,36958.333333333336,2
72.3,19.15,36957.2,1
67.25,9.4,36955.0,4
76.75,14.25,36954.316666666666,1
59.9,-0.6,36951.23333333333,4
74.55,19.25,36950.0,3
58.7,2.05,36948.666666666664,3
61.4,2.2,36947.833333333336,2
69.95,18.2,36936.76666666667,17
65.95,9.75,36931.5,1
65.8,7.15,36931.5,1
71.5,25.45,36928.66666666667,2
73.35,30.5,36926.666666666664,1
61.65,0.25,36926.666666666664,1
72.0,26.85,36925.933333333334,1
75.4,20.25,36924.0,1
60.95,1.85,36920.0,1
66.05,6.45,36909.6,1
65.85,6.9,36909.6,1
73.6,31.8,36906.666666666664,1
62.45,3.15,36903.53333333333,1
70.0,20.25,36900.416666666664,14
64.3,0.45,36899.28333333333,8
74.0,22.25,36888.0,1
73.05,28.15,36884.25,1
61.55,1.1,36880.0,3
72.65,25.4,36869.75,3
71.3,25.6,36864.0,2
73.55,18.75,36862.8,2
67.0,10.6,36858.9,1
71.2,22.8,36855.0,1
60.55,2.0,36847.433333333334,3
78.1,13.35,36846.96666666667,1
74.9,32.85,36845.0,3
70.15,21.35,36840.4,17
72.45,21.9,36836.25,3
74.2,33.45,36830.0,1
74.8,19.8,36828.166666666664,6
72.55,32.8,36816.666666666664,1
70.1,21.3,36813.76666666666,18
74.8,16.55,36813.5,1
71.1,30.0,36810.0,2
61.5,-0.65,36809.066666666666,3
58.15,10.65,36802.83333333333,4
72.5,16.85,36801.6,3
66.3,8.2,36801.0,1
75.35,15.2,36800.86666666667,1
60.75,2.4,36800.0,2
76.25,22.1,36799.0,1
72.0,16.7,36786.0,2
71.85,25.0,36780.0,2
76.1,24.35,36759.0,2
74.85,30.35,36750.0,1
73.55,34.5,36750.0,1
75.85,18.3,36744.0,2
73.85,16.3,36743.333333333336,1
74.05,18.35,36743.333333333336,1
60.85,4.6,36742.5,12
72.65,30.1,36738.33333333333,1
72.0,17.55,36737.33333333333,2
60.35,1.2,36736.26666666667,4
73.3,31.75,36733.33333333333,1
58.1,1.0,36720.0,1
71.2,31.65,36720.0,2
76.15,28.9,36720.0,2
72.15,25.7,36718.683333333334,2
59.65,-0.5,36717.3,2
69.95,18.05,36711.53333333334,32
70.1,17.7,36710.566666666666,2
73.0,28.8,36707.066666666666,1
57.8,4.65,36705.33333333333,2
75.35,32.5,36700.0,1
73.55,31.7,36693.333333333336,1
73.2,29.25,36693.333333333336,1
73.35,33.3,36693.333333333336,1
75.8,31.6,36692.799999999996,1
60.2,2.55,36689.166666666664,7
59.9,-3.25,36684.23333333334,3
63.95,6.2,36682.71666666667,2
73.75,23.2,36678.76666666666,1
66.4,6.65,36676.66666666667,4
62.1,2.0,36676.35,1
68.5,6.75,36676.35,1
65.65,11.15,36670.73333333333,6
66.55,7.55,36670.5,1
73.5,33.85,36666.666666666664,1
68.5,12.4,36661.666666666664,2
61.5,-0.45,36660.0,2
72.2,17.35,36659.333333333336,2
63.0,5.55,36658.76666666668,9
75.35,17.15,36655.6,2
61.45,2.4,36655.0,2
74.6,17.5,36649.166666666664,7
72.1,29.95,36648.15,1
72.2,21.85,36648.15,1
73.5,28.65,36645.0,1
68.2,13.0,36642.98333333334,13
71.95,25.75,36639.649999999994,2
70.0,20.45,36637.9,13
74.0,29.95,36636.666666666664,1
66.3,6.3,36632.76666666667,11
72.3,21.95,36632.38333333334,2
69.6,15.5,36630.75,3
58.25,-0.5,36629.51666666666,3
66.45,9.3,36627.0,1
77.1,28.35,36621.666666666664,1
64.25,1.0,36619.933333333334,4
74.1,19.9,36618.0,1
74.7,24.5,36618.0,1
63.1,5.65,36611.333333333336,6
71.7,14.95,36609.3,2
70.9,30.35,36600.66666666667,3
62.05,-0.6,36600.0,2
57.15,5.0,36587.8,2
66.5,7.2,36583.5,1
72.4,24.4,36581.850000000006,2
79.0,10.6,36575.03333333333,1
67.9,13.95,36575.0,1
59.2,2.45,36573.53333333333,3
74.55,25.6,36571.416666666664,2
72.3,23.4,36563.799999999996,1
73.0,31.4,36562.5,3
73.95,19.5,36561.6,2
73.15,18.35,36551.666666666664,2
60.0,1.55,36550.0,1
62.25,-4.55,36550.0,2
71.2,25.7,36545.566666666666,22
57.4,3.9,36540.0,1
71.25,23.2,36540.0,1
69.95,16.6,36540.0,1
70.95,21.95,36540.0,1
73.7,34.85,36540.0,1
58.6,2.9,36534.066666666666,1
58.75,-0.8,36532.666666666664,2
57.95,9.55,36529.333333333336,2
74.95,26.85,36524.85,2
71.6,32.0,36520.0,3
70.7,17.1,36519.333333333336,2
67.65,9.8,36518.7,4
60.6,1.3,36516.0,1
75.9,17.5,36516.0,1
72.6,30.9,36516.0,1
76.05,14.5,36516.0,1
74.05,19.0,36516.0,1
58.55,0.9,36510.5,2
62.9,3.25,36506.666666666664,4
62.4,5.55,36504.83333333333,11
66.7,11.55,36504.0,1
77.8,31.85,36500.0,1
74.45,29.2,36498.333333333336,1
73.9,30.3,36498.333333333336,1
64.8,9.3,36496.5,1
71.65,33.25,36488.2,1
76.65,31.5,36486.666666666664,1
72.4,27.35,36480.75,3
76.1,29.2,36480.0,1
70.75,18.1,36478.65,1
60.05,-2.55,36476.83333333333,2
76.35,32.75,36475.200000000004,1
66.6,7.2,36475.2,1
64.2,8.95,36475.2,1
68.05,11.9,36472.8,2
70.6,20.5,36467.78333333333,7
58.45,2.9,36466.66666666667,2
63.75,7.5,36462.566666666666,2
71.95,25.2,36461.36666666667,2
66.65,11.3,36453.299999999996,1
74.1,21.1,36445.0,2
72.45,15.8,36443.333333333336,1
73.3,15.4,36443.333333333336,1
77.3,11.5,36433.83333333333,1
63.0,5.85,36433.333333333336,3
61.4,1.45,36431.0,4
66.8,11.4,36427.95,1
70.65,18.25,36427.95,1
70.9,16.3,36426.6,3
58.0,8.35,36424.66666666667,4
72.8,33.55,36420.8,1
74.9,21.35,36420.8,2
58.35,5.2,36419.166666666664,3
57.9,4.25,36419.1,2
71.15,20.8,36414.0,1
64.95,8.8,36409.5,1
76.6,32.1,36400.0,1
68.8,14.4,36399.25,44
76.35,23.45,36396.666666666664,1
72.5,16.65,36396.666666666664,1
72.0,22.8,36396.666666666664,1
61.75,3.9,36396.53333333333,2
72.65,30.3,36394.399999999994,1
72.1,20.65,36394.399999999994,1
69.9,29.95,36393.33333333333,7
70.95,21.85,36392.23333333333,2
57.5,1.15,36387.0,1
72.0,29.85,36386.83333333333,2
72.75,16.05,36386.26666666666,2
66.95,8.15,36385.833333333336,6
70.8,32.5,36383.75,3
75.1,17.7,36382.66666666667,4
71.55,25.5,36381.666666666664,2
71.0,17.55,36378.666666666664,1
71.3,31.55,36378.666666666664,1
74.4,33.3,36378.333333333336,1
72.55,25.6,36372.6,2
64.95,10.2,36366.0,1
76.85,29.8,36363.33333333333,2
59.75,2.7,36361.2,6
70.1,15.6,36357.53333333333,2
71.15,31.55,36353.333333333336,1
71.5,31.4,36353.333333333336,1
65.15,2.55,36341.1,1
59.65,-0.55,36340.0,3
77.3,30.35,36330.0,1
62.45,1.05,36330.0,1
77.3,12.25,36328.0,1
71.55,22.75,36323.51666666667,1
63.25,6.4,36314.53333333334,5
75.6,30.35,36313.333333333336,1
63.8,7.5,36309.75,2
72.8,26.7,36309.16666666667,2
74.05,29.6,36303.1,1
57.55,4.95,36303.03333333333,4
72.7,25.8,36298.5,3
73.3,17.25,36296.4,1
58.2,-0.25,36296.23333333333,2
74.5,29.75,36295.0,1
70.45,21.65,36294.66666666667,5
72.3,27.65,36288.33333333333,2
61.0,2.35,36280.899999999994,5
64.95,2.85,36279.700000000004,7
59.45,2.35,36273.15,3
72.5,22.3,36271.25,2
64.0,3.25,36270.0,1
72.3,24.6,36269.33333333333,1
63.75,1.0,36266.66666666667,2
76.1,21.3,36266.66666666667,1
74.8,31.15,36250.0,1
75.9,21.6,36250.0,1
71.1,17.4,36250.0,1
72.55,27.75,36248.5,2
71.4,24.1,36244.0,2
70.8,30.3,36241.333333333336,4
59.15,2.3,36236.5,2
64.8,9.75,36235.5,1
66.6,7.65,36235.5,1
75.65,30.65,36226.666666666664,1
76.95,28.35,36225.0,1
74.05,16.05,36225.0,1
70.9,32.0,36222.833333333336,5
67.25,9.8,36212.66666666667,6
73.15,19.1,36210.0,1
77.4,27.25,36210.0,1
77.05,29.4,36210.0,1
73.1,34.6,36210.0,1
63.1,5.0,36207.53333333333,3
75.95,28.5,36206.8,1
71.25,16.55,36202.033333333326,3
61.95,2.8,36200.0,1
65.3,6.65,36199.8,1
58.15,-0.45,36194.38333333333,5
65.3,9.45,36192.0,1
76.2,17.25,36188.9,1
71.9,22.5,36188.9,1
62.95,1.05,36188.166666666664,5
61.6,2.0,36187.5,1
71.2,23.6,36185.0,2
70.0,17.2,36175.65,2
64.0,6.25,36174.450000000004,1
71.1,18.0,36174.450000000004,1
71.3,28.65,36173.166666666664,1
74.15,23.1,36166.666666666664,1
60.35,3.65,36164.36666666667,3
70.95,29.9,36160.0,2
71.05,25.9,36158.91666666667,23
73.7,18.8,36155.0,3
73.85,20.85,36153.333333333336,1
61.1,-0.3,36150.85,2
76.05,29.65,36148.8,1
76.4,29.85,36148.8,1
65.15,9.85,36148.5,1
59.75,-0.7,36141.28333333333,5
71.3,24.0,36141.0,2
62.1,3.75,36139.13333333333,1
71.1,26.6,36128.46666666667,11
72.0,25.9,36127.66666666667,1
72.8,27.4,36126.13333333333,1
57.25,1.25,36125.0,1
75.85,29.25,36120.0,1
73.2,32.9,36120.0,1
73.6,33.35,36120.0,1
70.5,18.95,36117.25,3
67.8,12.3,36114.0,9
61.3,1.2,36111.933333333334,4
58.1,9.9,36111.5,3
73.7,31.1,36100.0,1
74.05,16.5,36100.0,1
71.7,17.3,36098.4,1
66.85,11.2,36098.4,1
72.25,21.95,36097.049999999996,1
61.95,-4.85,36097.049999999996,1
68.85,13.65,36093.166666666664,3
66.05,6.35,36087.600000000006,2
61.45,-0.7,36056.666666666664,1
74.55,24.35,36056.666666666664,1
61.1,1.35,36056.0,3
73.45,31.25,36053.333333333336,1
71.4,24.9,36053.333333333336,1
71.05,25.8,36050.0,6
77.15,12.7,36049.33333333333,1
74.75,23.8,36048.0,1
74.85,20.8,36045.0,3
57.7,4.85,36040.0,2
65.65,10.65,36036.0,1
66.15,11.1,36035.25,5
79.05,10.7,36031.16666666667,1
71.9,32.95,36031.16666666667,1
74.45,33.3,36031.16666666667,1
70.6,19.75,36030.55,5
70.4,18.8,36029.16666666667,2
61.55,1.35,36023.333333333336,2
71.9,27.45,36019.2,1
62.2,0.4,36017.666666666664,1
77.2,30.3,36012.8,1
72.15,18.6,36008.26666666667,1
73.55,19.1,36006.0,1
61.9,3.0,36006.0,1
74.0,19.0,36000.0,1
73.85,22.2,36000.0,1
68.45,1.8,36000.0,1
70.2,16.7,36000.0,1
66.6,11.2,35997.0,1
66.75,8.0,35997.0,1
63.4,5.7,35994.75,5
64.55,6.5,35981.13333333334,3
65.1,7.0,35974.5,1
63.15,5.25,35973.0,2
61.15,3.1,35970.799999999996,1
57.1,5.4,35959.0,1
70.7,15.2,35956.666666666664,1
65.85,10.8,35955.75,3
57.9,7.1,35949.33333333333,5
72.4,29.45,35948.8,2
63.05,4.95,35948.333333333336,3
63.4,1.3,35947.8,2
74.8,34.25,35946.66666666667,2
74.8,32.7,35946.666666666664,1
75.5,15.75,35945.0,1
73.7,21.9,35945.0,1
75.45,19.9,35943.333333333336,3
60.2,0.2,35942.5,3
59.0,2.75,35941.100000000006,7
75.9,20.8,35933.333333333336,7
71.15,23.25,35928.35,5
63.9,5.85,35925.166666666664,2
75.75,17.5,35925.0,2
71.4,24.05,35922.833333333336,1
65.9,6.4,35920.95,1
68.65,7.05,35919.0,1
59.3,2.25,35917.6,2
73.15,18.75,35916.666666666664,1
60.55,1.35,35915.23333333333,3
67.45,10.1,35910.28333333333,5
75.85,18.25,35908.3,2
71.9,29.0,35904.58333333333,5
73.1,31.5,35904.0,1
73.75,16.65,35904.0,1
60.45,0.4,35900.0,2
72.3,28.05,35897.333333333336,1
70.75,31.05,35896.0,2
76.95,15.8,35895.200000000004,1
76.45,32.65,35895.200000000004,1
60.1,-3.2,35895.0,2
68.3,11.25,35890.76666666667,2
71.45,33.0,35888.5,3
67.55,11.3,35882.850000000006,3
63.85,6.75,35882.200000000004,3
72.6,27.25,35880.0,1
72.0,19.85,35878.333333333336,1
66.75,11.0,35870.25,1
66.7,2.1,35866.45,3
73.3,32.15,35863.333333333336,1
74.45,29.0,35863.333333333336,1
59.95,2.6,35858.33333333333,12
77.5,12.1,35846.666666666664,2
74.75,17.4,35843.33333333333,2
74.7,20.1,35841.666666666664,2
73.05,31.2,35840.0,1
73.1,18.35,35840.0,1
66.6,10.35,35837.5,1
74.75,18.05,35833.25,2
69.65,17.0,35832.966666666674,7
75.45,16.5,35821.5,1
72.35,31.45,35821.5,1
57.6,8.35,35815.183333333334,6
70.8,29.55,35814.48333333333,21
71.55,22.55,35811.316666666666,1
68.3,10.85,35810.0,2
75.75,31.2,35805.0,1
73.25,16.35,35805.0,1
75.7,22.3,35802.0,1
65.35,10.75,35801.1,2
75.9,26.95,35800.33333333333,1
72.45,24.9,35799.583333333336,3
71.75,28.0,35798.33333333333,2
71.1,24.05,35796.73333333333,31
64.2,1.35,35795.83333333333,4
57.6,8.3,35795.36666666666,5
74.55,29.55,35795.2,1
73.25,30.65,35791.666666666664,2
76.15,26.2,35790.88333333334,1
63.75,0.95,35786.0,2
60.5,-2.2,35784.73333333333,4
77.2,12.25,35770.66666666667,1
75.25,14.95,35770.0,1
77.15,30.0,35770.0,1
71.75,32.35,35769.066666666666,1
71.85,20.85,35768.63333333333,1
71.9,33.1,35768.15,2
73.25,18.35,35767.0,2
60.15,-4.3,35766.66666666667,1
76.35,31.65,35766.66666666667,1
63.65,5.6,35760.0,2
71.8,30.5,35755.86666666667,3
60.7,-3.25,35750.86666666667,2
58.9,2.6,35750.333333333336,5
74.25,22.0,35750.066666666666,4
72.75,8.2,35750.0,1
71.75,31.85,35748.816666666666,2
72.6,14.95,35744.583333333336,3
64.1,6.5,35743.5,1
66.55,11.75,35743.5,1
58.2,10.45,35741.5,3
61.5,1.2,35739.6,3
62.4,3.3,35738.0,2
74.9,21.95,35733.33333333333,1
74.95,31.45,35733.33333333333,1
73.45,32.3,35733.33333333333,1
65.45,10.3,35727.200000000004,1
73.0,31.2,35722.73333333334,2
59.8,-3.65,35722.5,2
75.4,18.15,35720.8,2
77.35,11.9,35720.0,1
73.85,34.45,35720.0,1
72.25,28.95,35714.25,2
59.35,2.6,35713.666666666664,8
76.45,15.25,35706.666666666664,1
71.45,16.05,35702.01666666667,5
73.4,27.65,35700.0,1
75.5,29.45,35700.0,1
66.25,11.3,35699.5,2
72.55,31.5,35699.03333333333,1
74.2,33.4,35698.333333333336,2
77.15,12.35,35694.66666666667,1
64.75,6.7,35691.7,3
64.85,11.25,35690.35,3
71.05,32.15,35689.5,2
73.35,30.8,35685.0,1
72.8,34.1,35683.49999999999,2
59.95,3.6,35683.333333333336,6
72.35,28.75,35680.0,2
60.2,-4.35,35679.4,2
66.6,10.2,35670.0,1
73.95,19.4,35670.0,1
72.7,18.7,35668.333333333336,2
71.05,22.3,35666.66666666667,1
70.85,29.15,35657.433333333334,19
59.95,2.8,35656.666666666664,4
71.6,30.5,35653.46666666667,2
74.25,24.0,35649.0,1
75.75,16.95,35648.333333333336,2
73.15,31.35,35644.0,1
59.15,3.05,35638.66666666667,2
71.65,28.55,35637.5,3
72.75,15.95,35635.86666666667,3
59.95,0.95,35630.666666666664,4
74.3,33.7,35626.666666666664,1
