FID,id,the_geom,port,port_id,portcode,country,year,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex
portvesselsbytonnage.175644,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 50 000 to 79 999 gross tonnage,26,1694,17
portvesselsbytonnage.175643,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 40 000 to 49 999 gross tonnage,4,172,16
portvesselsbytonnage.175642,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 30 000 to 39 999 gross tonnage,44,1482,15
portvesselsbytonnage.175641,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 20 000 to 29 999 gross tonnage,45,1134,14
portvesselsbytonnage.175640,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 10 000 to 19 999 gross tonnage,190,2765,13
portvesselsbytonnage.175639,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 9 000 to 9 999 gross tonnage,36,360,12
portvesselsbytonnage.175638,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 8 000 to 8 999 gross tonnage,12,103,11
portvesselsbytonnage.175637,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 7 000 to 7 999 gross tonnage,36,272,10
portvesselsbytonnage.175636,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 6 000 to 6 999 gross tonnage,22,148,9
portvesselsbytonnage.175635,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 5 000 to 5 999 gross tonnage,7,38,8
portvesselsbytonnage.175634,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 4 000 to 4 999 gross tonnage,41,180,7
portvesselsbytonnage.175633,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 3 000 to 3 999 gross tonnage,20,72,6
portvesselsbytonnage.175632,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 2 000 to 2 999 gross tonnage,110,284,5
portvesselsbytonnage.175631,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 1 000 to 1 999 gross tonnage,44,72,4
portvesselsbytonnage.175630,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.175629,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.175628,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.175647,148,POINT (9.752886000000046 55.5594215000001),Fredericia (Og Shell-Havnen),DKFRC,DK_0DKFRC,DK,2025,Total,643,9264,0
portvesselsbytonnage.175762,149,POINT (9.0222778320001 56.803894043000014),Fur,DKFUH,DK_0DKFUH,DK,2025,From 100 to 499 gross tonnage,19656,8523,2
portvesselsbytonnage.175763,149,POINT (9.0222778320001 56.803894043000014),Fur,DKFUH,DK_0DKFUH,DK,2025,Total,19656,8523,0
portvesselsbytonnage.180049,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 30 000 to 39 999 gross tonnage,2,70,15
portvesselsbytonnage.180048,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 20 000 to 29 999 gross tonnage,9,219,14
portvesselsbytonnage.180047,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 10 000 to 19 999 gross tonnage,404,7939,13
portvesselsbytonnage.180046,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.180045,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.180044,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 7 000 to 7 999 gross tonnage,15,116,10
portvesselsbytonnage.180043,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 6 000 to 6 999 gross tonnage,6,39,9
portvesselsbytonnage.180042,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 5 000 to 5 999 gross tonnage,9,48,8
portvesselsbytonnage.180041,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 4 000 to 4 999 gross tonnage,9,39,7
portvesselsbytonnage.180040,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 3 000 to 3 999 gross tonnage,20,74,6
portvesselsbytonnage.180039,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 2 000 to 2 999 gross tonnage,108,283,5
portvesselsbytonnage.180038,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 1 000 to 1 999 gross tonnage,182,231,4
portvesselsbytonnage.180037,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.180036,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,From 100 to 499 gross tonnage,62,17,2
portvesselsbytonnage.180035,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.180050,153,POINT (10.92248535200008 56.41290283200016),Grenå,DKGRE,DK_0DKGRE,DK,2025,Total,826,9073,0
portvesselsbytonnage.180513,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.180512,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.180511,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.180510,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.180509,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.180508,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.180507,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.180514,154,POINT (8.595275879000042 57.12329101600005),Hanstholm,DKHAN,DK_0DKHAN,DK,2025,Total,,,0
portvesselsbytonnage.180629,155,POINT (10.308898926000154 56.98992919900013),Hals,DKHAS,DK_0DKHAS,DK,2025,From 100 to 499 gross tonnage,8763,914,2
portvesselsbytonnage.180630,155,POINT (10.308898926000154 56.98992919900013),Hals,DKHAS,DK_0DKHAS,DK,2025,Total,8763,914,0
portvesselsbytonnage.181952,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 30 000 to 39 999 gross tonnage,1483,49605,15
portvesselsbytonnage.181951,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 20 000 to 29 999 gross tonnage,2,58,14
portvesselsbytonnage.181950,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 10 000 to 19 999 gross tonnage,393,4658,13
portvesselsbytonnage.181949,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.181948,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.181947,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.181946,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.181945,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 5 000 to 5 999 gross tonnage,55,321,8
portvesselsbytonnage.181944,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 4 000 to 4 999 gross tonnage,6,26,7
portvesselsbytonnage.181943,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 3 000 to 3 999 gross tonnage,15,53,6
portvesselsbytonnage.181942,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 2 000 to 2 999 gross tonnage,7,18,5
portvesselsbytonnage.181941,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 1 000 to 1 999 gross tonnage,19,31,4
portvesselsbytonnage.181940,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 500 to 999 gross tonnage,1,1,3
portvesselsbytonnage.181939,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.181953,157,POINT (9.962280273000147 57.594482422000056),Hirtshals,DKHIR,DK_0DKHIR,DK,2025,Total,1981,54770,0
portvesselsbytonnage.182416,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,From 10 000 to 19 999 gross tonnage,14449,154970,13
portvesselsbytonnage.182415,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.182414,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,From 4 000 to 4 999 gross tonnage,558,2397,7
portvesselsbytonnage.182413,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.182412,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.182411,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,From 100 to 499 gross tonnage,4220,1632,2
portvesselsbytonnage.182417,158,POINT (12.61608886700003 56.03430175800008),Helsingør (Elsinore),DKHLS,DK_0DKHLS,DK,2025,Total,19227,159000,0
portvesselsbytonnage.182996,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,From 5 000 to 5 999 gross tonnage,1816,9948,8
portvesselsbytonnage.182995,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.182994,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.182993,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.182992,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.182991,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,From 100 to 499 gross tonnage,911,394,2
portvesselsbytonnage.182997,160,POINT (10.377075194999975 57.05249023400006),Hou Havn,DKHOH,DK_0DKHOH,DK,2025,Total,2727,10341,0
portvesselsbytonnage.183112,161,POINT (11.845703125000114 55.9617309570001),Hundested,DKHUN,DK_0DKHUN,DK,2025,From 100 to 499 gross tonnage,4232,1984,2
portvesselsbytonnage.183113,161,POINT (11.845703125000114 55.9617309570001),Hundested,DKHUN,DK_0DKHUN,DK,2025,Total,4232,1984,0
portvesselsbytonnage.183228,162,POINT (9.192504883000083 56.700500488000046),Hvalpsund,DKHVA,DK_0DKHVA,DK,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.183229,162,POINT (9.192504883000083 56.700500488000046),Hvalpsund,DKHVA,DK_0DKHVA,DK,2025,Total,,,0
portvesselsbytonnage.186616,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 150 000 to 199 999 gross tonnage,,,20
portvesselsbytonnage.186615,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 100 000 to 149 999 gross tonnage,,,19
portvesselsbytonnage.186614,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 80 000 to 99 999 gross tonnage,,,18
portvesselsbytonnage.186613,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.186612,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 40 000 to 49 999 gross tonnage,1,45,16
portvesselsbytonnage.186611,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.186610,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 20 000 to 29 999 gross tonnage,6,140,14
portvesselsbytonnage.186609,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 10 000 to 19 999 gross tonnage,58,720,13
portvesselsbytonnage.186608,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 9 000 to 9 999 gross tonnage,21,208,12
portvesselsbytonnage.186607,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 8 000 to 8 999 gross tonnage,4,35,11
portvesselsbytonnage.186606,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 7 000 to 7 999 gross tonnage,3,23,10
portvesselsbytonnage.186605,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 6 000 to 6 999 gross tonnage,13,84,9
portvesselsbytonnage.186604,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 5 000 to 5 999 gross tonnage,363,2010,8
portvesselsbytonnage.186603,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 4 000 to 4 999 gross tonnage,21,93,7
portvesselsbytonnage.186602,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 3 000 to 3 999 gross tonnage,477,1617,6
portvesselsbytonnage.186601,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 2 000 to 2 999 gross tonnage,61,163,5
portvesselsbytonnage.186600,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 1 000 to 1 999 gross tonnage,52,86,4
portvesselsbytonnage.186599,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.186598,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.186597,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.186617,163,POINT (11.093322754000042 55.676696777000075),Kalundborg,DKKAL,DK_0DKKAL,DK,2025,Total,1080,5224,0
portvesselsbytonnage.186790,164,POINT (8.60571289100011 56.51989746100003),Kleppen,DKKLP,DK_0DKKLP,DK,2025,From 100 to 499 gross tonnage,12039,3371,2
portvesselsbytonnage.186789,164,POINT (8.60571289100011 56.51989746100003),Kleppen,DKKLP,DK_0DKKLP,DK,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.186791,164,POINT (8.60571289100011 56.51989746100003),Kleppen,DKKLP,DK_0DKKLP,DK,2025,Total,12039,3371,0
portvesselsbytonnage.188972,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.188971,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 20 000 to 29 999 gross tonnage,9,207,14
portvesselsbytonnage.188970,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 10 000 to 19 999 gross tonnage,373,6551,13
portvesselsbytonnage.188969,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 9 000 to 9 999 gross tonnage,1,10,12
portvesselsbytonnage.188968,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.188967,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 7 000 to 7 999 gross tonnage,7,53,10
portvesselsbytonnage.188966,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 6 000 to 6 999 gross tonnage,18,118,9
portvesselsbytonnage.188965,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 5 000 to 5 999 gross tonnage,4,21,8
portvesselsbytonnage.188964,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 4 000 to 4 999 gross tonnage,32,144,7
portvesselsbytonnage.188963,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 3 000 to 3 999 gross tonnage,15,54,6
portvesselsbytonnage.188962,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 2 000 to 2 999 gross tonnage,216,574,5
portvesselsbytonnage.188961,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 1 000 to 1 999 gross tonnage,72,112,4
portvesselsbytonnage.188960,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 500 to 999 gross tonnage,189,183,3
portvesselsbytonnage.188959,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,From 100 to 499 gross tonnage,15,7,2
portvesselsbytonnage.188973,165,POINT (12.198486327999944 55.45208740200013),Køge,DKKOG,DK_0DKKOG,DK,2025,Total,951,8032,0
portvesselsbytonnage.189170,166,POINT (10.530090332000157 55.79870605500014),Kolby Kås Havn,DKKOK,DK_0DKKOK,DK,2025,From 5 000 to 5 999 gross tonnage,358,1983,8
portvesselsbytonnage.189169,166,POINT (10.530090332000157 55.79870605500014),Kolby Kås Havn,DKKOK,DK_0DKKOK,DK,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.189168,166,POINT (10.530090332000157 55.79870605500014),Kolby Kås Havn,DKKOK,DK_0DKKOK,DK,2025,From 3 000 to 3 999 gross tonnage,447,1511,6
portvesselsbytonnage.189167,166,POINT (10.530090332000157 55.79870605500014),Kolby Kås Havn,DKKOK,DK_0DKKOK,DK,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.189171,166,POINT (10.530090332000157 55.79870605500014),Kolby Kås Havn,DKKOK,DK_0DKKOK,DK,2025,Total,805,3494,0
portvesselsbytonnage.191270,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.191269,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.191268,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 9 000 to 9 999 gross tonnage,1,9,12
portvesselsbytonnage.191267,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.191266,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 7 000 to 7 999 gross tonnage,7,51,10
portvesselsbytonnage.191265,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.191264,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 5 000 to 5 999 gross tonnage,4,22,8
portvesselsbytonnage.191263,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 4 000 to 4 999 gross tonnage,11,49,7
portvesselsbytonnage.191262,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 3 000 to 3 999 gross tonnage,34,118,6
portvesselsbytonnage.191261,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 2 000 to 2 999 gross tonnage,224,576,5
portvesselsbytonnage.191260,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 1 000 to 1 999 gross tonnage,96,155,4
portvesselsbytonnage.191259,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 500 to 999 gross tonnage,2,2,3
portvesselsbytonnage.191258,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.191257,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.191271,167,POINT (9.503906249999943 55.490722656000116),Kolding,DKKOL,DK_0DKKOL,DK,2025,Total,379,982,0
